ROUTE_SORT_ORDER,RIDERSHIP_AVERAGE,YTD_TOTAL_RIDERSHIP_COUNT,QTD_TOTAL_RIDERSHIP_COUNT,PY_QTD_TOTAL_RIDERSHIP_COUNT,PY_YTD_TOTAL_RIDERSHIP_COUNT,PY_RIDERSHIP_AVERAGE,YEAR_NUM,MONTH_NAME,MONTH_SHORT_NAME,MONTH_END_DATE,MONTH_YEAR,DAY_TYPE,MODE_NAME,SUB_MODE,ROUTE_NAME,DATA_AS_OF,SHOW_ON_DASHBOARD,FISCAL_YEAR_NUMBER,FISCAL_MONTH_NUMBER,FISCAL_QUARTER_NUMBER
243,1006,11543.9999,1941,2069.5,9197.11525,928,2019,August,08-Aug,20190831,Aug-2019,Sunday,MetroBus,Feeder Routes,243-Wells Branch,07/31/2021,1,2019,11,4
320,0,0,0,48473.97742,48473.97742,48473.97742,2018,October,10-Oct,20181031,Oct-2018,Weekday,MetroBus,Crosstown Routes,320-St. Johns,07/31/2021,1,2019,1,1
1,9297.33332,98810.15069,21183.83332,19240.99994,111204.86649,8189.66664,2018,August,08-Aug,20180831,Aug-2018,Sunday,MetroBus,Local Routes,1-North Lamar/South Congress,07/31/2021,1,2018,11,4
237,984.3333,3762.08328,984.3333,756.4,3052.39996,756.4,2020,January,01-Jan,20200131,Jan-20,Saturday,MetroBus,Feeder Routes,237-Northeast Feeder,07/31/2021,1,2020,4,2
492,0,17,17,28,28,0,2018,March,03-Mar,20180331,Mar-2018,Saturday,MetroBus,Special Service Routes,492-Delwood,07/31/2021,1,2018,6,2
315,1639.79996,21777.18961,1639.79996,2023.59996,22999.60819,2023.59996,2020,July,07-Jul,20200731,Jul-20,Sunday,MetroBus,Crosstown Routes,315-Ben White,07/31/2021,1,2020,10,4
985,0,0,0,,,,2017,July,07-Jul,20170731,Jul-2017,Sunday,MetroExpress,MetroExpress,985-Leander/Lakeline Direct,07/31/2021,1,2017,10,4
214,0,0,0,0,0,0,2019,August,08-Aug,20190831,Aug-2019,Sunday,MetroBus,Feeder Routes,214-Northwest Feeder,07/31/2021,1,2019,11,4
999,3820,23200.99986,8083.99995,8502,21925.99995,4036,2020,February,02-Feb,20200229,Feb-20,Sunday,MetroAccess,MetroAccess,MA-MetroAccess,07/31/2021,1,2020,5,2
105,0,0,0,0,0,0,2019,August,08-Aug,20190831,Aug-2019,Sunday,MetroBus,Flyer Routes,105-South 5th Flyer,07/31/2021,1,2019,11,4
338,0,0,0,5085.4,23097.04985,2091.4,2019,May,05-May,20190531,May-2019,Saturday,MetroBus,Crosstown Routes,338-Lamar/45th,07/31/2021,1,2019,8,3
333,6679,25411.78654,6679,3818,15114.39994,3818,2019,January,01-Jan,20190131,Jan-2019,Saturday,MetroBus,Crosstown Routes,333-William Cannon,07/31/2021,1,2019,4,2
233,1160.72418,20219.33368,2400.3377,3433.9998,17180.02757,1787.99984,2020,August,08-Aug,20200831,Aug-20,Weekday,MetroBus,Feeder Routes,233-Decker/Daffan Ln,07/31/2021,1,2020,11,4
300,20090.33332,117255.23327,45509.23332,34316.35884,96539.1088,15340.06664,2019,February,02-Feb,20190228,Feb-2019,Saturday,MetroBus,Crosstown Routes,300-Springdale/Oltorf,07/31/2021,1,2019,5,2
110,0,0,0,0,0,0,2020,November,11-Nov,20201130,Nov-20,Sunday,MetroBus,Flyer Routes,110-South Central Flyer,07/31/2021,1,2021,2,1
491,0,0,0,0,0,0,2020,May,05-May,20200531,May-20,Sunday,MetroBus,Special Service Routes,491-Allandale,07/31/2021,1,2020,8,3
411,0,0,0,0,0,0,2019,February,02-Feb,20190228,Feb-2019,Sunday,MetroBus,Special Service Routes,411-E-Bus/Riverside,07/31/2021,1,2019,5,2
339,850,8245.33328,1538,0,0,0,2019,May,05-May,20190531,May-2019,Saturday,MetroBus,Crosstown Routes,339-Tuscany,07/31/2021,1,2019,8,3
481,0,0,0,0,0,0,2020,June,06-Jun,20200630,Jun-20,Sunday,MetroBus,Special Service Routes,481-Night Owl North Lamar,07/31/2021,1,2020,9,3
490,0,0,0,0,0,0,2020,February,02-Feb,20200229,Feb-20,Saturday,MetroBus,Special Service Routes,490-HEB Shuttle,07/31/2021,1,2020,5,2
640,0,0,0,0,0,0,2019,May,05-May,20190531,May-2019,Sunday,MetroBus,UT Shuttles,640-Forty Acres,07/31/2021,1,2019,8,3
275,3122.66664,30252.66303,6115.33328,7984.66662,34322.49506,3598.33332,2018,May,05-May,20180531,May-2018,Saturday,MetroBus,Feeder Routes,275-North Lamar,07/31/2021,1,2018,8,3
5,7586.70572,56196.64081,19834.15268,19953.22478,85736.83193,6971.70122,2021,June,06-Jun,20210630,Jun-20,Weekday,MetroBus,Local Routes,5-Woodrow/Lamar,07/31/2021,1,2021,9,3
122,0,0,0,0,0,0,2020,March,03-Mar,20200331,Mar-20,Saturday,MetroBus,Flyer Routes,122-Four Points Limited,07/31/2021,1,2020,6,2
238,0,0,0,0,0,0,2021,April,04-Apr,20210430,Apr-20,Weekday,MetroBus,Feeder Routes,238-Westgate,07/31/2021,1,2021,7,3
243,7515.52362,23943.39795,23943.39795,,,,2016,December,12-Dec,20161231,Dec-2016,Weekday,MetroBus,Feeder Routes,243-Wells Branch,07/31/2021,1,2017,3,1
491,99,807,99,77,673.9999,77,2019,April,04-Apr,20190430,Apr-2019,Saturday,MetroBus,Special Service Routes,491-Allandale,07/31/2021,1,2019,7,3
300,14873.49995,104704.36407,28808.2499,30154.1666,104058.24978,15354.3333,2018,May,05-May,20180531,May-2018,Sunday,MetroBus,Crosstown Routes,300-Springdale/Oltorf,07/31/2021,1,2018,8,3
171,3565.97661,13720.481,3565.97661,3543.96756,13963.41859,3543.96756,2020,January,01-Jan,20200131,Jan-20,Weekday,MetroBus,Flyer Routes,171-Oak Hill Flyer,07/31/2021,1,2020,4,2
485,2053.28772,2053.28772,2053.28772,2010.84723,2010.84723,2010.84723,2017,October,10-Oct,20171031,Oct-2017,Weekday,MetroBus,Special Service Routes,485-Night Owl Cameron,07/31/2021,1,2018,1,1
410,0,0,0,0,0,0,2019,November,11-Nov,20191130,Nov-2019,Sunday,MetroBus,Special Service Routes,410-E-Bus/West Campus,07/31/2021,1,2020,2,1
653,0,0,0,0,2743.80731,0,2019,July,07-Jul,20190731,Jul-2019,Sunday,MetroBus,UT Shuttles,653-Red River,07/31/2021,1,2019,10,4
4,2585.33332,23208.63325,5162.33332,6188.74995,25986.24985,2471,2018,May,05-May,20180531,May-2018,Saturday,MetroBus,Local Routes,4-7th Street,07/31/2021,1,2018,8,3
550,0,0,0,11776.66665,11776.66665,1613,2021,March,03-Mar,20210331,Mar-20,Saturday,MetroRail,MetroRail,550-Metro Rail Red Line,07/31/2021,1,2021,6,2
7,16265.26664,93811.84985,36599.26664,37147.36665,105548.05231,17032,2019,February,02-Feb,20190228,Feb-2019,Saturday,MetroBus,Local Routes,7-Duval / Dove Springs,07/31/2021,1,2019,5,2
142,0,0,0,0,0,0,2019,November,11-Nov,20191130,Nov-2019,Sunday,MetroBus,Flyer Routes,142-Metric Flyer,07/31/2021,1,2020,2,1
656,8992.31784,297957.77296,69613.38961,,,,2017,June,06-Jun,20170630,Jun-2017,Weekday,MetroBus,UT Shuttles,656-Intramural Fields/UT,07/31/2021,1,2017,9,3
490,743.73793,743.73793,743.73793,,,,2016,October,10-Oct,20161031,Oct-2016,Weekday,MetroBus,Special Service Routes,490-HEB Shuttle,07/31/2021,1,2017,1,1
466,1275.45189,6544.95625,2899.76552,6399.66364,13106.7971,1452.43632,2021,March,03-Mar,20210331,Mar-20,Weekday,MetroBus,Special Service Routes,466-Kramer/Domain,07/31/2021,1,2021,6,2
20,21320.03328,21320.03328,21320.03328,,,,2016,October,10-Oct,20161031,Oct-2016,Saturday,MetroBus,Local Routes,20-Manor Rd/Riverside,07/31/2021,1,2017,1,1
982,0,0,0,0,0,0,2020,January,01-Jan,20200131,Jan-20,Sunday,MetroExpress,MetroExpress,982-Pavilion Express,07/31/2021,1,2020,4,2
323,7161.99984,31984.1005,7161.99984,11501.92218,46072.58813,11501.92218,2021,January,01-Jan,20210131,Jan-20,Weekday,MetroBus,Crosstown Routes,323-Anderson,07/31/2021,1,2021,4,2
1,14583.16664,35236.61659,35236.61659,31302.869,31302.869,10829.2857,2019,December,12-Dec,20191231,Dec-2019,Sunday,MetroBus,Local Routes,1-North Lamar/South Congress,07/31/2021,1,2020,3,1
345,951,1576.66664,1576.66664,1388.75,1388.75,805.75,2019,November,11-Nov,20191130,Nov-2019,Saturday,MetroBus,Crosstown Routes,345-45TH,07/31/2021,1,2020,2,1
465,0,0,0,0,0,0,2021,April,04-Apr,20210430,Apr-20,Sunday,MetroBus,Special Service Routes,465-MLK/University of Texas,07/31/2021,1,2021,7,3
18,2128.8333,18797.60745,5000.58324,,,,2017,September,09-Sep,20170930,Sep-2017,Sunday,MetroBus,Local Routes,18-Martin Luther King,07/31/2021,1,2017,12,4
490,0,0,0,,,,2017,May,05-May,20170531,May-2017,Sunday,MetroBus,Special Service Routes,490-HEB Shuttle,07/31/2021,1,2017,8,3
325,54019.77567,353505.97745,54019.77567,49858.2086,350936.92811,49858.2086,2018,April,04-Apr,20180430,Apr-2018,Weekday,MetroBus,Crosstown Routes,325-Metric/Rundberg,07/31/2021,1,2018,7,3
411,0,0,0,0,0,0,2020,April,04-Apr,20200430,Apr-20,Sunday,MetroBus,Special Service Routes,411-E-Bus/Riverside,07/31/2021,1,2020,7,3
3,80257.27996,257800.30434,257800.30434,,,,2016,December,12-Dec,20161231,Dec-2016,Weekday,MetroBus,Local Routes,3-Burnet/Manchaca,07/31/2021,1,2017,3,1
122,0,0,0,0,0,0,2020,May,05-May,20200531,May-20,Weekday,MetroBus,Flyer Routes,122-Four Points Limited,07/31/2021,1,2020,8,3
490,771.70824,4108.70008,2130.40344,2271.27823,4535.12459,913.08319,2018,March,03-Mar,20180331,Mar-2018,Weekday,MetroBus,Special Service Routes,490-HEB Shuttle,07/31/2021,1,2018,6,2
171,4024.93168,22305.83562,11423.14388,14302.68871,26461.79437,5296.31143,2018,March,03-Mar,20180331,Mar-2018,Weekday,MetroBus,Flyer Routes,171-Oak Hill Flyer,07/31/2021,1,2018,6,2
671,247.37142,247.37142,247.37142,249.4074,249.4074,249.4074,2018,December,12-Dec,20181231,Dec-2018,Saturday,MetroBus,UT Shuttles,671-North Riverside,07/31/2021,1,2019,3,1
19,1470,1470,1470,3034.66664,3034.66664,3034.66664,2020,October,10-Oct,20201031,Oct-20,Saturday,MetroBus,Local Routes,19-Bull Creek,07/31/2021,1,2021,1,1
30,4154.89995,19819.76556,4154.89995,,,,2017,January,01-Jan,20170131,Jan-2017,Saturday,MetroBus,Local Routes,30-Barton Creek Sq,07/31/2021,1,2017,4,2
999,27784.04332,164570.04291,27784.04332,15632.9998,289826.99913,15632.9998,2021,April,04-Apr,20210430,Apr-20,Weekday,MetroAccess,MetroAccess,MA-MetroAccess,07/31/2021,1,2021,7,3
470,140,435.00357,435.00357,291.82,291.82,120,2018,December,12-Dec,20181231,Dec-2018,Weekday,MetroBus,Special Service Routes,470-Manor Flex,07/31/2021,1,2019,3,1
3,4821.66664,32881.60398,14516.10402,24518.61636,57316.39128,7510.49995,2021,March,03-Mar,20210331,Mar-20,Sunday,MetroBus,Local Routes,3-Burnet/Manchaca,07/31/2021,1,2021,6,2
653,0,1163.11188,376.72727,,,,2017,June,06-Jun,20170630,Jun-2017,Saturday,MetroBus,UT Shuttles,653-Red River,07/31/2021,1,2017,9,3
171,0,0,0,0,0,0,2021,July,07-Jul,20210731,Jul-20,Saturday,MetroBus,Flyer Routes,171-Oak Hill Flyer,07/31/2021,1,2021,10,4
493,0,0,0,,,,2017,July,07-Jul,20170731,Jul-2017,Sunday,MetroBus,Special Service Routes,493-EASTVIEW,07/31/2021,1,2017,10,4
999,34588.99994,274193.99933,129244.99984,141663.99988,282386.99978,48556.99989,2020,March,03-Mar,20200331,Mar-20,Weekday,MetroAccess,MetroAccess,MA-MetroAccess,07/31/2021,1,2020,6,2
240,0,0,0,4376,16341.57135,2283,2019,May,05-May,20190531,May-2019,Sunday,MetroBus,Feeder Routes,240-Rutland,07/31/2021,1,2019,8,3
300,15753.79996,146674.80872,30123.19992,35791.63326,152794.97066,15671.79996,2018,May,05-May,20180531,May-2018,Saturday,MetroBus,Crosstown Routes,300-Springdale/Oltorf,07/31/2021,1,2018,8,3
982,0,0,0,,,,2016,December,12-Dec,20161231,Dec-2016,Saturday,MetroExpress,MetroExpress,982-Pavilion Express,07/31/2021,1,2017,3,1
105,0,0,0,0,0,0,2020,August,08-Aug,20200831,Aug-20,Sunday,MetroBus,Flyer Routes,105-South 5th Flyer,07/31/2021,1,2020,11,4
803,51866.9664,413617.39373,110701.60556,85408.8382,814211.66648,42325.3384,2021,May,05-May,20210531,May-20,Weekday,MetroRapid,MetroRapid,803-Burnet/S Lamar,07/31/2021,1,2021,8,3
300,21881.8333,120013.58565,59296.96905,36940.49994,75896.11417,11559.33332,2019,March,03-Mar,20190331,Mar-2019,Sunday,MetroBus,Crosstown Routes,300-Springdale/Oltorf,07/31/2021,1,2019,6,2
642,34,2158.75975,34,285,3080.99994,108,2020,August,08-Aug,20200831,Aug-20,Sunday,MetroBus,UT Shuttles,642-West Campus/UT,07/31/2021,1,2020,11,4
135,0,0,0,0,0,0,2019,September,09-Sep,20190930,Sep-2019,Saturday,MetroBus,Flyer Routes,135-Dell Limited,07/31/2021,1,2019,12,4
325,45240.49002,368612.82483,135083.58176,116499.76232,507981.59279,41311.20642,2021,June,06-Jun,20210630,Jun-20,Weekday,MetroBus,Crosstown Routes,325-Metric/Rundberg,07/31/2021,1,2021,9,3
4,3616,12943.74995,12943.74995,21181.6166,21181.6166,5827.2,2020,December,12-Dec,20201231,Dec-20,Saturday,MetroBus,Local Routes,4-7th Street,07/31/2021,1,2021,3,1
315,0,0,0,,,,2016,November,11-Nov,20161130,Nov-2016,Weekday,MetroBus,Crosstown Routes,315-Ben White,07/31/2021,1,2017,2,1
333,37709.14285,318815.56424,68144.55079,55473.05618,318704.81075,30711.17918,2018,August,08-Aug,20180831,Aug-2018,Weekday,MetroBus,Crosstown Routes,333-William Cannon,07/31/2021,1,2018,11,4
324,0,0,0,,,,2016,November,11-Nov,20161130,Nov-2016,Saturday,MetroBus,Crosstown Routes,324-Georgian/Ohlen,07/31/2021,1,2017,2,1
100,0,0,0,3678,22742.21447,3678,2019,April,04-Apr,20190430,Apr-2019,Sunday,MetroBus,Flyer Routes,100-MetroAirport,07/31/2021,1,2019,7,3
37,0,0,0,0,0,0,2021,February,02-Feb,20210228,Feb-20,Saturday,MetroBus,Local Routes,37-Colony Park/Windsor Park,07/31/2021,1,2021,5,2
111,154.74039,15069.03942,332.26842,4585.35902,26536.53096,2391.54278,2020,August,08-Aug,20200831,Aug-20,Weekday,MetroBus,Flyer Routes,111-South Mopac Flyer,07/31/2021,1,2020,11,4
135,0,0,0,0,0,0,2020,May,05-May,20200531,May-20,Saturday,MetroBus,Flyer Routes,135-Dell Limited,07/31/2021,1,2020,8,3
21,0,0,0,0,0,0,2021,June,06-Jun,20210630,Jun-20,Sunday,MetroBus,Local Routes,21-Exposition/Chicon Clockwise,07/31/2021,1,2021,9,3
670,1744.46966,189221.08513,1744.46966,21042.56136,304806.96047,11551.33038,2020,August,08-Aug,20200831,Aug-20,Weekday,MetroBus,UT Shuttles,670-Crossing Place,07/31/2021,1,2020,11,4
237,631.25,6129.49394,1661.7071,,,,2017,September,09-Sep,20170930,Sep-2017,Saturday,MetroBus,Feeder Routes,237-Northeast Feeder,07/31/2021,1,2017,12,4
21,9797.3094,115701.85886,9797.3094,,,,2017,July,07-Jul,20170731,Jul-2017,Weekday,MetroBus,Local Routes,21-Exposition/Chicon Clockwise,07/31/2021,1,2017,10,4
103,2152.32654,8775.7399,2152.32654,,,,2017,January,01-Jan,20170131,Jan-2017,Weekday,MetroBus,Flyer Routes,103-Manchaca Flyer,07/31/2021,1,2017,4,2
17,5998.99998,61034.97343,10286.99998,16629.0333,62635.626,6568.2,2019,September,09-Sep,20190930,Sep-2019,Sunday,MetroBus,Local Routes,17-Cesar Chavez,07/31/2021,1,2019,12,4
491,131.99995,1342.9998,378.99995,320.99998,1120.99993,118,2018,September,09-Sep,20180930,Sep-2018,Saturday,MetroBus,Special Service Routes,491-Allandale,07/31/2021,1,2018,12,4
640,0,212.23404,0,0,279.75862,0,2018,February,02-Feb,20180228,Feb-2018,Saturday,MetroBus,UT Shuttles,640-Forty Acres,07/31/2021,1,2018,5,2
465,0,0,0,0,0,0,2020,November,11-Nov,20201130,Nov-20,Sunday,MetroBus,Special Service Routes,465-MLK/University of Texas,07/31/2021,1,2021,2,1
103,0,0,0,0,0,0,2020,December,12-Dec,20201231,Dec-20,Sunday,MetroBus,Flyer Routes,103-Manchaca Flyer,07/31/2021,1,2021,3,1
345,2160.77766,4493.39652,4493.39652,7323.81379,7323.81379,3142.76454,2020,November,11-Nov,20201130,Nov-20,Weekday,MetroBus,Crosstown Routes,345-45TH,07/31/2021,1,2021,2,1
122,251.73868,1638.77967,734.88813,,,,2017,March,03-Mar,20170331,Mar-2017,Weekday,MetroBus,Flyer Routes,122-Four Points Limited,07/31/2021,1,2017,6,2
324,0,0,0,,,,2017,August,08-Aug,20170831,Aug-2017,Saturday,MetroBus,Crosstown Routes,324-Georgian/Ohlen,07/31/2021,1,2017,11,4
1,11096.49996,96034.99988,33225.1666,24883.46664,102429.29989,7789.46664,2021,June,06-Jun,20210630,Jun-20,Saturday,MetroBus,Local Routes,1-North Lamar/South Congress,07/31/2021,1,2021,9,3
10,10726.8068,36780.10675,10726.8068,,,,2017,January,01-Jan,20170131,Jan-2017,Sunday,MetroBus,Local Routes,10-South 1st/Red River,07/31/2021,1,2017,4,2
466,0,0,0,,,,2017,February,02-Feb,20170228,Feb-2017,Saturday,MetroBus,Special Service Routes,466-Kramer/Domain,07/31/2021,1,2017,5,2
680,0,1657.91664,0,168.33332,2956.49991,168.33332,2020,July,07-Jul,20200731,Jul-20,Sunday,MetroBus,UT Shuttles,680-North Riverside/Lakeshore,07/31/2021,1,2020,10,4
325,9697.6,33777.43332,33777.43332,31608.1666,31608.1666,11059.8333,2019,December,12-Dec,20191231,Dec-2019,Saturday,MetroBus,Crosstown Routes,325-Metric/Rundberg,07/31/2021,1,2020,3,1
682,0,0,0,438.66664,438.66664,90,2020,December,12-Dec,20201231,Dec-20,Sunday,MetroBus,UT Shuttles,682-Forty Acres/East Campus,07/31/2021,1,2021,3,1
315,0,0,0,0,0,0,2018,February,02-Feb,20180228,Feb-2018,Weekday,MetroBus,Crosstown Routes,315-Ben White,07/31/2021,1,2018,5,2
339,0,0,0,0,0,0,2017,November,11-Nov,20171130,Nov-2017,Sunday,MetroBus,Crosstown Routes,339-Tuscany,07/31/2021,1,2018,2,1
127,0,0,0,0,0,0,2019,March,03-Mar,20190331,Mar-2019,Sunday,MetroBus,Flyer Routes,127-Dove Springs Flyer,07/31/2021,1,2019,6,2
201,1014.18915,4145.45576,1014.18915,1100.69915,5883.04909,1100.69915,2018,January,01-Jan,20180131,Jan-2018,Saturday,MetroBus,Feeder Routes,201-Southpark Meadows,07/31/2021,1,2018,4,2
350,43753.0624,465427.22661,43753.0624,,,,2017,July,07-Jul,20170731,Jul-2017,Weekday,MetroBus,Crosstown Routes,350-Airport Blvd,07/31/2021,1,2017,10,4
311,28634.01307,166177.46321,80411.25591,,,,2017,March,03-Mar,20170331,Mar-2017,Weekday,MetroBus,Crosstown Routes,311-Stassney,07/31/2021,1,2017,6,2
237,3680.4912,17718.07558,7394.52054,5064.3802,13119.82194,2318.373,2019,February,02-Feb,20190228,Feb-2019,Weekday,MetroBus,Feeder Routes,237-Northeast Feeder,07/31/2021,1,2019,5,2
486,0,0,0,,,,2016,December,12-Dec,20161231,Dec-2016,Sunday,MetroBus,Special Service Routes,486-Night Owl South Congress,07/31/2021,1,2017,3,1
412,271.66664,2107.37847,858.14276,1497.57136,3170.97128,538.16665,2020,March,03-Mar,20200331,Mar-20,Weekday,MetroBus,Special Service Routes,412-E-Bus/Main Campus,07/31/2021,1,2020,6,2
935,0,0,0,0,0,0,2020,April,04-Apr,20200430,Apr-20,Sunday,MetroExpress,MetroExpress,935-Tech Ridge Express,07/31/2021,1,2020,7,3
640,1102.16655,4400.80163,1145.16655,21880.97271,64766.21791,14934.0144,2021,February,02-Feb,20210228,Feb-20,Weekday,MetroBus,UT Shuttles,640-Forty Acres,07/31/2021,1,2021,5,2
490,0,0,0,0,0,0,2020,December,12-Dec,20201231,Dec-20,Sunday,MetroBus,Special Service Routes,490-HEB Shuttle,07/31/2021,1,2021,3,1
310,4332.66665,17680.58325,4332.66665,4376,17609.91661,4376,2020,January,01-Jan,20200131,Jan-20,Saturday,MetroBus,Crosstown Routes,310-Parker/Wickersham,07/31/2021,1,2020,4,2
970,0,0,0,0,0,0,2018,December,12-Dec,20181231,Dec-2018,Sunday,MetroExpress,MetroExpress,970-Lantana Express,07/31/2021,1,2019,3,1
410,0,0,0,,,,2017,March,03-Mar,20170331,Mar-2017,Sunday,MetroBus,Special Service Routes,410-E-Bus/West Campus,07/31/2021,1,2017,6,2
350,5033,40355.77568,5033,,,,2017,July,07-Jul,20170731,Jul-2017,Sunday,MetroBus,Crosstown Routes,350-Airport Blvd,07/31/2021,1,2017,10,4
491,0,0,0,0,0,0,2018,September,09-Sep,20180930,Sep-2018,Sunday,MetroBus,Special Service Routes,491-Allandale,07/31/2021,1,2018,12,4
641,0,0,0,0,0,0,2017,November,11-Nov,20171130,Nov-2017,Sunday,MetroBus,UT Shuttles,641-East Campus,07/31/2021,1,2018,2,1
935,0,0,0,0,0,0,2020,August,08-Aug,20200831,Aug-20,Sunday,MetroExpress,MetroExpress,935-Tech Ridge Express,07/31/2021,1,2020,11,4
22,11783.415,86508.25909,11783.415,,,,2017,April,04-Apr,20170430,Apr-2017,Weekday,MetroBus,Local Routes,22-Exposition/Chicon Counter-clockwise,07/31/2021,1,2017,7,3
7,14868.75,102593.9332,30178.49995,,,,2017,May,05-May,20170531,May-2017,Sunday,MetroBus,Local Routes,7-Duval / Dove Springs,07/31/2021,1,2017,8,3
201,8616.3132,27399.87383,27399.87383,,,,2016,December,12-Dec,20161231,Dec-2016,Weekday,MetroBus,Feeder Routes,201-Southpark Meadows,07/31/2021,1,2017,3,1
980,0,0,0,0,0,0,2018,February,02-Feb,20180228,Feb-2018,Saturday,MetroExpress,MetroExpress,980-North Mopac Express,07/31/2021,1,2018,5,2
19,2990,12331.11426,2990,3225.65,13819.77497,3225.65,2018,January,01-Jan,20180131,Jan-2018,Saturday,MetroBus,Local Routes,19-Bull Creek,07/31/2021,1,2018,4,2
663,311,2552.51308,960.85521,,,,2017,June,06-Jun,20170630,Jun-2017,Sunday,MetroBus,UT Shuttles,663-Lake Austin/UT,07/31/2021,1,2017,9,3
450,0,0,0,,,,2017,January,01-Jan,20170131,Jan-2017,Weekday,MetroBus,Special Service Routes,450-Bus Bridge RATP Dev,07/31/2021,1,2017,4,2
318,0,0,0,0,0,0,2018,February,02-Feb,20180228,Feb-2018,Saturday,MetroBus,Crosstown Routes,318-Westgate/Slaughter,07/31/2021,1,2018,5,2
271,1021.91664,10366.4939,1619.91664,3139.39995,12134.19988,1950.99995,2020,May,05-May,20200531,May-20,Sunday,MetroBus,Feeder Routes,271-Del Valle,07/31/2021,1,2020,8,3
171,0,0,0,0,0,0,2019,September,09-Sep,20190930,Sep-2019,Saturday,MetroBus,Flyer Routes,171-Oak Hill Flyer,07/31/2021,1,2019,12,4
323,1490,20680.16655,4666.66665,5749.99995,21236.21193,1757,2020,September,09-Sep,20200930,Sep-20,Saturday,MetroBus,Crosstown Routes,323-Anderson,07/31/2021,1,2020,12,4
466,1330.02936,10288.55637,3743.60012,0,13106.7971,0,2021,June,06-Jun,20210630,Jun-20,Weekday,MetroBus,Special Service Routes,466-Kramer/Domain,07/31/2021,1,2021,9,3
935,6035.14604,37716.1478,6035.14604,6024.60285,40396.30847,6024.60285,2019,April,04-Apr,20190430,Apr-2019,Weekday,MetroExpress,MetroExpress,935-Tech Ridge Express,07/31/2021,1,2019,7,3
5,11114.12967,63733.43355,32095.70393,129392.83658,263436.10346,47140.17858,2019,March,03-Mar,20190331,Mar-2019,Weekday,MetroBus,Local Routes,5-Woodrow/Lamar,07/31/2021,1,2019,6,2
2,5062.8333,11943.83325,11943.83325,8948.79989,8948.79989,3304.79994,2019,December,12-Dec,20191231,Dec-2019,Sunday,MetroBus,Local Routes,2-Rosewood,07/31/2021,1,2020,3,1
103,0,0,0,0,0,0,2020,July,07-Jul,20200731,Jul-20,Sunday,MetroBus,Flyer Routes,103-Manchaca Flyer,07/31/2021,1,2020,10,4
656,43096.528,356744.09745,58786.32449,,,,2017,September,09-Sep,20170930,Sep-2017,Weekday,MetroBus,UT Shuttles,656-Intramural Fields/UT,07/31/2021,1,2017,12,4
980,5231.1678,55943.99332,25607.5809,19160.22293,36131.30475,6398.64204,2020,March,03-Mar,20200331,Mar-20,Weekday,MetroExpress,MetroExpress,980-North Mopac Express,07/31/2021,1,2020,6,2
640,19306.53954,181404.08562,30756.53417,40198.4703,215155.21051,27929.4952,2018,September,09-Sep,20180930,Sep-2018,Weekday,MetroBus,UT Shuttles,640-Forty Acres,07/31/2021,1,2018,12,4
142,667.07802,17427.9265,1900.27143,8735.7173,32833.03213,2903.9122,2020,September,09-Sep,20200930,Sep-20,Weekday,MetroBus,Flyer Routes,142-Metric Flyer,07/31/2021,1,2020,12,4
981,0,0,0,0,12020.10635,0,2021,May,05-May,20210531,May-20,Weekday,MetroExpress,MetroExpress,981-Oak Knoll Express,07/31/2021,1,2021,8,3
491,236.99995,1614.01132,376.49995,214,922,115,2020,May,05-May,20200531,May-20,Saturday,MetroBus,Special Service Routes,491-Allandale,07/31/2021,1,2020,8,3
337,2936.37928,29094.54585,9580.9626,8471.29995,40404.62877,2687.8,2021,June,06-Jun,20210630,Jun-20,Saturday,MetroBus,Crosstown Routes,337-Koenig/Colony Park,07/31/2021,1,2021,9,3
640,0,154,0,191.92682,541.08753,102.78048,2020,August,08-Aug,20200831,Aug-20,Saturday,MetroBus,UT Shuttles,640-Forty Acres,07/31/2021,1,2020,11,4
392,1493.91665,14722.66894,4092.91665,,,,2017,September,09-Sep,20170930,Sep-2017,Sunday,MetroBus,Crosstown Routes,392-Braker,07/31/2021,1,2017,12,4
412,0,1301.99624,0,568,2191.66662,0,2020,June,06-Jun,20200630,Jun-20,Saturday,MetroBus,Special Service Routes,412-E-Bus/Main Campus,07/31/2021,1,2020,9,3
642,16196.96658,101537.16247,101537.16247,98464.49172,98464.49172,15146.09516,2019,December,12-Dec,20191231,Dec-2019,Weekday,MetroBus,UT Shuttles,642-West Campus/UT,07/31/2021,1,2020,3,1
